workspace,name,version,license,direct,homepage,repository,path
"server","math-intrinsics","1.1.0","MIT","false","https://github.com/es-shims/math-intrinsics#readme","git+https://github.com/es-shims/math-intrinsics.git","server/node_modules/math-intrinsics"
"client","media-typer","0.3.0","MIT","false","","jshttp/media-typer","node_modules/media-typer"
"server","media-typer","0.3.0","MIT","false","","jshttp/media-typer","server/node_modules/media-typer"
"client","memorystream","0.3.1","MIT","false","https://github.com/JSBizon/node-memorystream","https://github.com/JSBizon/node-memorystream.git","node_modules/memorystream"
"server","memorystream","0.3.1","MIT","false","https://github.com/JSBizon/node-memorystream","https://github.com/JSBizon/node-memorystream.git","server/node_modules/memorystream"
"client","merge-descriptors","1.0.3","MIT","false","","sindresorhus/merge-descriptors","node_modules/merge-descriptors"
"server","merge-descriptors","1.0.3","MIT","false","","sindresorhus/merge-descriptors","server/node_modules/merge-descriptors"
"client","merge-source-map","1.1.0","MIT","false","","git+https://github.com/keik/merge-source-map.git","node_modules/merge-source-map"
"client","merge-stream","2.0.0","MIT","false","","grncdr/merge-stream","node_modules/merge-stream"
"server","merge-stream","2.0.0","MIT","false","","grncdr/merge-stream","server/node_modules/merge-stream"
"client","merge2","1.4.1","MIT","false","https://github.com/teambition/merge2","git@github.com:teambition/merge2.git","node_modules/merge2"
"client","mersenne-twister","1.1.0","MIT","false","https://github.com/boo1ean/mersenne-twister","git://github.com/boo1ean/mersenne-twister.git","node_modules/mersenne-twister"
"client","meshoptimizer","1.1.1","MIT","false","https://github.com/zeux/meshoptimizer","https://github.com/zeux/meshoptimizer","node_modules/meshoptimizer"
"client","methods","1.1.2","MIT","false","","jshttp/methods","node_modules/methods"
"server","methods","1.1.2","MIT","false","","jshttp/methods","server/node_modules/methods"
"client","micromatch","4.0.8","MIT","false","https://github.com/micromatch/micromatch","micromatch/micromatch","node_modules/micromatch"
"server","micromatch","4.0.8","MIT","false","https://github.com/micromatch/micromatch","micromatch/micromatch","server/node_modules/micromatch"
"client","milsymbol","1.3.3","MIT","true","https://github.com/spatialillusions/milsymbol","https://github.com/spatialillusions/milsymbol","node_modules/milsymbol"
"client","mime","1.6.0","MIT","false","","https://github.com/broofa/node-mime","node_modules/mime"
"server","mime","1.6.0","MIT","false","","https://github.com/broofa/node-mime","server/node_modules/mime"
"client","mime-db","1.52.0","MIT","false","","jshttp/mime-db","node_modules/mime-db"
"server","mime-db","1.52.0","MIT","false","","jshttp/mime-db","server/node_modules/mime-db"
"client","mime-types","2.1.35","MIT","false","","jshttp/mime-types","node_modules/mime-types"
"server","mime-types","2.1.35","MIT","true","","jshttp/mime-types","server/node_modules/mime-types"
"client","mimic-fn","1.2.0","MIT","false","","sindresorhus/mimic-fn","node_modules/mimic-fn"
"server","mimic-fn","2.1.0","MIT","false","","sindresorhus/mimic-fn","server/node_modules/mimic-fn"
"client","min-document","2.19.2","MIT","false","https://github.com/Raynos/min-document","git://github.com/Raynos/min-document.git","node_modules/min-document"
"client","mini-css-extract-plugin","2.10.2","MIT","false","https://github.com/webpack/mini-css-extract-plugin","webpack/mini-css-extract-plugin","node_modules/mini-css-extract-plugin"
"client","minimist","1.2.8","MIT","false","https://github.com/minimistjs/minimist","git://github.com/minimistjs/minimist.git","node_modules/minimist"
"server","minimist","1.2.8","MIT","false","https://github.com/minimistjs/minimist","git://github.com/minimistjs/minimist.git","server/node_modules/minimist"
"client","mixin-deep","1.3.2","MIT","false","https://github.com/jonschlinkert/mixin-deep","jonschlinkert/mixin-deep","node_modules/mixin-deep"
"client","mkdirp","0.5.6","MIT","false","","https://github.com/substack/node-mkdirp.git","node_modules/mkdirp"
"server","mkdirp","0.5.6","MIT","false","","https://github.com/substack/node-mkdirp.git","server/node_modules/mkdirp"
"client","module-alias","2.3.4","MIT","false","https://github.com/ilearnio/module-alias","git+https://github.com/ilearnio/module-alias.git","node_modules/module-alias"
"client","moment","2.30.1","MIT","true","https://momentjs.com","https://github.com/moment/moment.git","node_modules/moment"
"server","moment","2.30.1","MIT","false","https://momentjs.com","https://github.com/moment/moment.git","server/node_modules/moment"
"client","moment-timezone","0.5.48","MIT","true","http://momentjs.com/timezone/","https://github.com/moment/moment-timezone.git","node_modules/moment-timezone"
"server","moment-timezone","0.5.48","MIT","true","http://momentjs.com/timezone/","https://github.com/moment/moment-timezone.git","server/node_modules/moment-timezone"
"client","mrmime","2.0.1","MIT","false","","lukeed/mrmime","node_modules/mrmime"
"client","ms","2.1.3","MIT","false","","vercel/ms","node_modules/ms"
"server","ms","2.0.0","MIT","false","","zeit/ms","server/node_modules/ms"
"server","msgpackr","1.11.12","MIT","false","","http://github.com/kriszyp/msgpackr","server/node_modules/msgpackr"
"server","msgpackr-extract","3.0.3","MIT","false","","http://github.com/kriszyp/msgpackr-extract","server/node_modules/msgpackr-extract"
"client","multicast-dns","7.2.5","MIT","false","https://github.com/mafintosh/multicast-dns","https://github.com/mafintosh/multicast-dns.git","node_modules/multicast-dns"
"client","mz","2.7.0","MIT","false","","normalize/mz","node_modules/mz"
"server","nan","2.27.0","MIT","false","","git://github.com/nodejs/nan.git","server/node_modules/nan"
"server","nanoclone","0.2.1","MIT","false","","https://github.com/kelin2025/nanoclone","server/node_modules/nanoclone"
"client","nanoid","3.3.12","MIT","false","","ai/nanoid","node_modules/nanoid"
"client","nanomatch","1.2.13","MIT","false","https://github.com/micromatch/nanomatch","micromatch/nanomatch","node_modules/nanomatch"
"client","natural-compare","1.4.0","MIT","false","","git://github.com/litejs/natural-compare-lite.git","node_modules/natural-compare"
"server","natural-compare","1.4.0","MIT","false","","git://github.com/litejs/natural-compare-lite.git","server/node_modules/natural-compare"
"client","natural-orderby","2.0.3","MIT","false","https://yobacca.github.io/natural-orderby","https://github.com/yobacca/natural-orderby.git","node_modules/natural-orderby"
"server","needle","2.9.1","MIT","false","","https://github.com/tomas/needle.git","server/node_modules/needle"
"client","negotiator","0.6.3","MIT","false","","jshttp/negotiator","node_modules/negotiator"
"server","negotiator","0.6.3","MIT","false","","jshttp/negotiator","server/node_modules/negotiator"
"client","neo-async","2.6.2","MIT","false","https://github.com/suguru03/neo-async","git@github.com:suguru03/neo-async.git","node_modules/neo-async"
"server","neo-async","2.6.2","MIT","false","https://github.com/suguru03/neo-async","git@github.com:suguru03/neo-async.git","server/node_modules/neo-async"
"client","ngeohash","0.6.3","MIT","true","","https://github.com/sunng87/node-geohash","node_modules/ngeohash"
"server","ngeohash","0.6.3","MIT","true","","https://github.com/sunng87/node-geohash","server/node_modules/ngeohash"
"client","nice-try","1.0.5","MIT","false","https://github.com/electerious/nice-try","https://github.com/electerious/nice-try.git","node_modules/nice-try"
"server","nice-try","1.0.5","MIT","false","https://github.com/electerious/nice-try","https://github.com/electerious/nice-try.git","server/node_modules/nice-try"
"client","no-case","3.0.4","MIT","false","https://github.com/blakeembrey/change-case/tree/master/packages/no-case#readme","git://github.com/blakeembrey/change-case.git","node_modules/no-case"
"client","node-addon-api","1.7.2","MIT","false","https://github.com/nodejs/node-addon-api","git://github.com/nodejs/node-addon-api.git","node_modules/node-addon-api"
"client","node-cache","4.2.1","MIT","false","https://github.com/mpneuried/nodecache","git://github.com/mpneuried/nodecache.git","node_modules/node-cache"
"client","node-fetch","2.7.0","MIT","false","https://github.com/bitinn/node-fetch","https://github.com/bitinn/node-fetch.git","node_modules/node-fetch"
"server","node-fetch","2.7.0","MIT","true","https://github.com/bitinn/node-fetch","https://github.com/bitinn/node-fetch.git","server/node_modules/node-fetch"
"server","node-fetch-native","1.6.7","MIT","false","","unjs/node-fetch-native","server/node_modules/node-fetch-native"
"server","node-gyp-build-optional-packages","5.2.2","MIT","false","https://github.com/prebuild/node-gyp-build","https://github.com/prebuild/node-gyp-build.git","server/node_modules/node-gyp-build-optional-packages"
"client","node-int64","0.4.0","MIT","false","","https://github.com/broofa/node-int64","node_modules/node-int64"
"server","node-int64","0.4.0","MIT","false","","https://github.com/broofa/node-int64","server/node_modules/node-int64"
"client","node-releases","2.0.46","MIT","false","","https://github.com/chicoxyzzy/node-releases.git","node_modules/node-releases"
"server","node-releases","2.0.46","MIT","false","","https://github.com/chicoxyzzy/node-releases.git","server/node_modules/node-releases"
"server","node-schedule","2.1.1","MIT","true","","https://github.com/node-schedule/node-schedule.git","server/node_modules/node-schedule"
"client","nodemon","1.19.4","MIT","false","http://nodemon.io","https://github.com/remy/nodemon.git","node_modules/nodemon"
"server","nodemon","3.1.14","MIT","true","https://nodemon.io","https://github.com/remy/nodemon.git","server/node_modules/nodemon"
"client","normalize-path","3.0.0","MIT","false","https://github.com/jonschlinkert/normalize-path","jonschlinkert/normalize-path","node_modules/normalize-path"
"server","normalize-path","3.0.0","MIT","false","https://github.com/jonschlinkert/normalize-path","jonschlinkert/normalize-path","server/node_modules/normalize-path"
"client","normalize-url","6.1.0","MIT","false","","sindresorhus/normalize-url","node_modules/normalize-url"
"client","nosleep.js","0.12.0","MIT","false","https://github.com/richtr/NoSleep.js","https://github.com/richtr/NoSleep.js.git","node_modules/nosleep.js"
"client","npm-path","2.0.4","MIT","false","https://github.com/timoxley/npm-path","https://github.com/timoxley/npm-path.git","node_modules/npm-path"
"client","npm-run-all","4.1.5","MIT","true","https://github.com/mysticatea/npm-run-all","mysticatea/npm-run-all","node_modules/npm-run-all"
"server","npm-run-all","4.1.5","MIT","true","https://github.com/mysticatea/npm-run-all","mysticatea/npm-run-all","server/node_modules/npm-run-all"
"client","npm-run-path","2.0.2","MIT","false","","sindresorhus/npm-run-path","node_modules/npm-run-path"
"server","npm-run-path","4.0.1","MIT","false","","sindresorhus/npm-run-path","server/node_modules/npm-run-path"
"client","npm-which","3.0.1","MIT","false","https://github.com/timoxley/npm-which","https://github.com/timoxley/npm-which.git","node_modules/npm-which"
"client","number-is-nan","1.0.1","MIT","false","","sindresorhus/number-is-nan","node_modules/number-is-nan"
"server","number-is-nan","1.0.1","MIT","false","","sindresorhus/number-is-nan","server/node_modules/number-is-nan"
"client","numeral","2.0.6","MIT","true","http://numeraljs.com","https://github.com/adamwdraper/Numeral-js","node_modules/numeral"
"client","nwsapi","2.2.23","MIT","false","https://javascript.nwbox.com/nwsapi/","git://github.com/dperini/nwsapi.git","node_modules/nwsapi"
"server","nypm","0.6.6","MIT","false","","unjs/nypm","server/node_modules/nypm"
"client","object-assign","4.1.1","MIT","false","","sindresorhus/object-assign","node_modules/object-assign"
"server","object-assign","4.1.1","MIT","false","","sindresorhus/object-assign","server/node_modules/object-assign"
"client","object-copy","0.1.0","MIT","false","https://github.com/jonschlinkert/object-copy","jonschlinkert/object-copy","node_modules/object-copy"
"server","object-hash","3.0.0","MIT","false","https://github.com/puleos/object-hash","https://github.com/puleos/object-hash","server/node_modules/object-hash"
"client","object-inspect","1.13.4","MIT","false","https://github.com/inspect-js/object-inspect","git://github.com/inspect-js/object-inspect.git","node_modules/object-inspect"
"server","object-inspect","1.13.4","MIT","false","https://github.com/inspect-js/object-inspect","git://github.com/inspect-js/object-inspect.git","server/node_modules/object-inspect"
"server","object-is","1.1.6","MIT","false","https://github.com/es-shims/object-is","git://github.com/es-shims/object-is.git","server/node_modules/object-is"
"client","object-keys","1.1.1","MIT","false","","git://github.com/ljharb/object-keys.git","node_modules/object-keys"
"server","object-keys","1.1.1","MIT","false","","git://github.com/ljharb/object-keys.git","server/node_modules/object-keys"
"client","object-path","0.11.8","MIT","false","https://github.com/mariocasciaro/object-path","git://github.com/mariocasciaro/object-path.git","node_modules/object-path"
"client","object-treeify","1.1.33","MIT","false","https://github.com/blackflux/object-treeify#readme","https://github.com/blackflux/object-treeify.git","node_modules/object-treeify"
"client","object-visit","1.0.1","MIT","false","https://github.com/jonschlinkert/object-visit","jonschlinkert/object-visit","node_modules/object-visit"
"client","object.assign","4.1.7","MIT","false","","git://github.com/ljharb/object.assign.git","node_modules/object.assign"
"server","object.assign","4.1.7","MIT","false","","git://github.com/ljharb/object.assign.git","server/node_modules/object.assign"
"client","object.getownpropertydescriptors","2.1.9","MIT","false","","git://github.com/es-shims/object.getownpropertydescriptors.git","node_modules/object.getownpropertydescriptors"
"client","object.pick","1.3.0","MIT","false","https://github.com/jonschlinkert/object.pick","jonschlinkert/object.pick","node_modules/object.pick"
"client","obuf","1.1.2","MIT","false","https://github.com/indutny/offset-buffer","git@github.com:indutny/offset-buffer","node_modules/obuf"
"server","offline-geocoder","1.0.0","MIT","true","","https://github.com/lucaspiller/offline-geocoder","server/node_modules/offline-geocoder"
"server","ohash","2.0.11","MIT","false","","unjs/ohash","server/node_modules/ohash"
"client","on-finished","2.4.1","MIT","false","","jshttp/on-finished","node_modules/on-finished"
"server","on-finished","2.4.1","MIT","false","","jshttp/on-finished","server/node_modules/on-finished"
"client","on-headers","1.1.0","MIT","false","","jshttp/on-headers","node_modules/on-headers"
"server","one-time","1.0.0","MIT","false","","https://github.com/3rd-Eden/one-time.git","server/node_modules/one-time"
"client","onetime","1.1.0","MIT","false","","sindresorhus/onetime","node_modules/onetime"
"server","onetime","5.1.2","MIT","false","","sindresorhus/onetime","server/node_modules/onetime"
"client","open","8.4.2","MIT","false","","sindresorhus/open","node_modules/open"
"client","optimism","0.10.3","MIT","false","https://github.com/benjamn/optimism#readme","git+https://github.com/benjamn/optimism.git","node_modules/optimism"
"client","optionator","0.9.4","MIT","false","https://github.com/gkz/optionator","git://github.com/gkz/optionator.git","node_modules/optionator"
"server","optionator","0.8.3","MIT","false","https://github.com/gkz/optionator","git://github.com/gkz/optionator.git","server/node_modules/optionator"
"client","ora","5.4.1","MIT","false","","sindresorhus/ora","node_modules/ora"
"server","os-homedir","1.0.2","MIT","false","","sindresorhus/os-homedir","server/node_modules/os-homedir"
"server","os-tmpdir","1.0.2","MIT","false","","sindresorhus/os-tmpdir","server/node_modules/os-tmpdir"
"client","own-keys","1.0.1","MIT","false","https://github.com/ljharb/own-keys#readme","git+https://github.com/ljharb/own-keys.git","node_modules/own-keys"
"server","own-keys","1.0.1","MIT","false","https://github.com/ljharb/own-keys#readme","git+https://github.com/ljharb/own-keys.git","server/node_modules/own-keys"
"client","p-finally","1.0.0","MIT","false","","sindresorhus/p-finally","node_modules/p-finally"
"server","p-limit","2.3.0","MIT","false","","sindresorhus/p-limit","server/node_modules/p-limit"
"server","p-locate","4.1.0","MIT","false","","sindresorhus/p-locate","server/node_modules/p-locate"
"client","p-map","1.2.0","MIT","false","","sindresorhus/p-map","node_modules/p-map"
"client","p-retry","4.6.2","MIT","false","","sindresorhus/p-retry","node_modules/p-retry"
"server","p-try","2.2.0","MIT","false","","sindresorhus/p-try","server/node_modules/p-try"
"client","package-json","4.0.1","MIT","false","","sindresorhus/package-json","node_modules/package-json"
"client","param-case","3.0.4","MIT","false","https://github.com/blakeembrey/change-case/tree/master/packages/param-case#readme","git://github.com/blakeembrey/change-case.git","node_modules/param-case"
"client","parent-module","1.0.1","MIT","false","","sindresorhus/parent-module","node_modules/parent-module"
"server","parent-module","1.0.1","MIT","false","","sindresorhus/parent-module","server/node_modules/parent-module"
"client","parse-json","5.2.0","MIT","false","","sindresorhus/parse-json","node_modules/parse-json"
"server","parse-json","4.0.0","MIT","false","","sindresorhus/parse-json","server/node_modules/parse-json"
"client","parse-path","4.0.4","MIT","false","https://github.com/IonicaBizau/parse-path","git+https://github.com/IonicaBizau/parse-path.git","node_modules/parse-path"
"client","parse-url","6.0.5","MIT","false","https://github.com/IonicaBizau/parse-url","git+https://github.com/IonicaBizau/parse-url.git","node_modules/parse-url"
"client","parse5","5.1.1","MIT","false","https://github.com/inikulin/parse5","git://github.com/inikulin/parse5.git","node_modules/parse5"
"client","parse5-htmlparser2-tree-adapter","6.0.1","MIT","false","https://github.com/inikulin/parse5","git://github.com/inikulin/parse5.git","node_modules/parse5-htmlparser2-tree-adapter"
"client","parseurl","1.3.3","MIT","false","","pillarjs/parseurl","node_modules/parseurl"
"server","parseurl","1.3.3","MIT","false","","pillarjs/parseurl","server/node_modules/parseurl"
"client","pascal-case","3.1.2","MIT","false","https://github.com/blakeembrey/change-case/tree/master/packages/pascal-case#readme","git://github.com/blakeembrey/change-case.git","node_modules/pascal-case"
"client","pascalcase","0.1.1","MIT","false","https://github.com/jonschlinkert/pascalcase","jonschlinkert/pascalcase","node_modules/pascalcase"
"client","path-case","3.0.4","MIT","false","https://github.com/blakeembrey/change-case/tree/master/packages/path-case#readme","git://github.com/blakeembrey/change-case.git","node_modules/path-case"
"client","path-dirname","1.0.2","MIT","false","","es128/path-dirname","node_modules/path-dirname"
"client","path-exists","3.0.0","MIT","false","","sindresorhus/path-exists","node_modules/path-exists"
"server","path-exists","4.0.0","MIT","false","","sindresorhus/path-exists","server/node_modules/path-exists"
"server","path-expression-matcher","1.5.0","MIT","false","https://github.com/NaturalIntelligence/path-expression-matcher#readme","https://github.com/NaturalIntelligence/path-expression-matcher","server/node_modules/path-expression-matcher"
"client","path-is-absolute","1.0.1","MIT","false","","sindresorhus/path-is-absolute","node_modules/path-is-absolute"
"server","path-is-absolute","1.0.1","MIT","false","","sindresorhus/path-is-absolute","server/node_modules/path-is-absolute"
"client","path-key","3.1.1","MIT","false","","sindresorhus/path-key","node_modules/path-key"
"server","path-key","2.0.1","MIT","false","","sindresorhus/path-key","server/node_modules/path-key"
"client","path-parse","1.0.7","MIT","false","https://github.com/jbgutierrez/path-parse#readme","https://github.com/jbgutierrez/path-parse.git","node_modules/path-parse"
"server","path-parse","1.0.7","MIT","false","https://github.com/jbgutierrez/path-parse#readme","https://github.com/jbgutierrez/path-parse.git","server/node_modules/path-parse"
"client","path-to-regexp","0.1.13","MIT","false","","https://github.com/pillarjs/path-to-regexp.git","node_modules/path-to-regexp"
"server","path-to-regexp","0.1.13","MIT","false","","https://github.com/pillarjs/path-to-regexp.git","server/node_modules/path-to-regexp"
"client","path-type","4.0.0","MIT","false","","sindresorhus/path-type","node_modules/path-type"
"server","pathe","2.0.3","MIT","false","","unjs/pathe","server/node_modules/pathe"
"server","pdfmake","0.2.23","MIT","true","http://pdfmake.org","git://github.com/bpampuch/pdfmake.git","server/node_modules/pdfmake"
"server","perfect-debounce","1.0.0","MIT","false","","unjs/perfect-debounce","server/node_modules/perfect-debounce"
"server","performance-now","2.1.0","MIT","false","https://github.com/braveg1rl/performance-now","git://github.com/braveg1rl/performance-now.git","server/node_modules/performance-now"
"client","picomatch","2.3.2","MIT","false","https://github.com/micromatch/picomatch","micromatch/picomatch","node_modules/picomatch"
"server","picomatch","2.3.2","MIT","false","https://github.com/micromatch/picomatch","micromatch/picomatch","server/node_modules/picomatch"
"client","pidtree","0.3.1","MIT","false","http://github.com/simonepri/pidtree#readme","github:simonepri/pidtree","node_modules/pidtree"
"server","pidtree","0.3.1","MIT","false","http://github.com/simonepri/pidtree#readme","github:simonepri/pidtree","server/node_modules/pidtree"
"client","pify","3.0.0","MIT","false","","sindresorhus/pify","node_modules/pify"
"server","pify","3.0.0","MIT","false","","sindresorhus/pify","server/node_modules/pify"
"client","pirates","4.0.7","MIT","false","https://github.com/danez/pirates#readme","https://github.com/danez/pirates.git","node_modules/pirates"
"server","pirates","4.0.7","MIT","false","https://github.com/danez/pirates#readme","https://github.com/danez/pirates.git","server/node_modules/pirates"
"client","pixelworks","1.1.0","MIT","false","","git://github.com/tschaub/pixelworks.git","node_modules/pixelworks"
"client","pkg-dir","4.2.0","MIT","false","","sindresorhus/pkg-dir","node_modules/pkg-dir"
"server","pkg-dir","4.2.0","MIT","false","","sindresorhus/pkg-dir","server/node_modules/pkg-dir"
"server","pkg-types","2.3.1","MIT","false","","unjs/pkg-types","server/node_modules/pkg-types"
"client","plotly.js-dist","1.58.5","MIT","true","","https://github.com/plotly/plotly.js.git","node_modules/plotly.js-dist"
"client","portfinder","1.0.38","MIT","false","","git@github.com:http-party/node-portfinder.git","node_modules/portfinder"
"client","posix-character-classes","0.1.1","MIT","false","https://github.com/jonschlinkert/posix-character-classes","jonschlinkert/posix-character-classes","node_modules/posix-character-classes"
"client","possible-typed-array-names","1.1.0","MIT","false","https://github.com/ljharb/possible-typed-array-names#readme","git+https://github.com/ljharb/possible-typed-array-names.git","node_modules/possible-typed-array-names"
"server","possible-typed-array-names","1.1.0","MIT","false","https://github.com/ljharb/possible-typed-array-names#readme","git+https://github.com/ljharb/possible-typed-array-names.git","server/node_modules/possible-typed-array-names"
"client","postcss","8.5.15","MIT","false","https://postcss.org/","postcss/postcss","node_modules/postcss"
"client","postcss-calc","8.2.4","MIT","false","","https://github.com/postcss/postcss-calc.git","node_modules/postcss-calc"
"client","postcss-colormin","5.3.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-colormin"
"client","postcss-convert-values","5.1.3","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-convert-values"
"client","postcss-discard-comments","5.1.2","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-discard-comments"
"client","postcss-discard-duplicates","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-discard-duplicates"
"client","postcss-discard-empty","5.1.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-discard-empty"
"client","postcss-discard-overridden","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-discard-overridden"
"client","postcss-loader","6.2.1","MIT","false","https://github.com/webpack-contrib/postcss-loader","webpack-contrib/postcss-loader","node_modules/postcss-loader"
"client","postcss-merge-longhand","5.1.7","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-merge-longhand"
"client","postcss-merge-rules","5.1.4","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-merge-rules"
"client","postcss-minify-font-values","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-minify-font-values"
"client","postcss-minify-gradients","5.1.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-minify-gradients"
"client","postcss-minify-params","5.1.4","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-minify-params"
"client","postcss-minify-selectors","5.2.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-minify-selectors"
"client","postcss-modules-local-by-default","4.2.0","MIT","false","","https://github.com/css-modules/postcss-modules-local-by-default.git","node_modules/postcss-modules-local-by-default"
"client","postcss-normalize-charset","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-charset"
"client","postcss-normalize-display-values","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-display-values"
"client","postcss-normalize-positions","5.1.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-positions"
"client","postcss-normalize-repeat-style","5.1.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-repeat-style"
"client","postcss-normalize-string","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-string"
"client","postcss-normalize-timing-functions","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-timing-functions"
"client","postcss-normalize-unicode","5.1.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-unicode"
"client","postcss-normalize-url","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-url"
"client","postcss-normalize-whitespace","5.1.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-normalize-whitespace"
"client","postcss-ordered-values","5.1.3","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-ordered-values"
"client","postcss-reduce-initial","5.1.2","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-reduce-initial"
"client","postcss-reduce-transforms","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-reduce-transforms"
"client","postcss-selector-parser","6.1.2","MIT","false","https://github.com/postcss/postcss-selector-parser","postcss/postcss-selector-parser","node_modules/postcss-selector-parser"
"client","postcss-svgo","5.1.0","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-svgo"
"client","postcss-unique-selectors","5.1.1","MIT","false","https://github.com/cssnano/cssnano","cssnano/cssnano","node_modules/postcss-unique-selectors"
"client","postcss-value-parser","4.2.0","MIT","false","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser.git","node_modules/postcss-value-parser"
"client","prelude-ls","1.2.1","MIT","false","http://preludels.com","git://github.com/gkz/prelude-ls.git","node_modules/prelude-ls"
"server","prelude-ls","1.1.2","MIT","false","http://preludels.com","git://github.com/gkz/prelude-ls.git","server/node_modules/prelude-ls"
"client","prepend-http","1.0.4","MIT","false","","sindresorhus/prepend-http","node_modules/prepend-http"
"client","prettier","2.8.8","MIT","false","https://prettier.io","prettier/prettier","node_modules/prettier"
"client","pretty","2.0.0","MIT","false","https://github.com/jonschlinkert/pretty","jonschlinkert/pretty","node_modules/pretty"
"client","pretty-error","4.0.0","MIT","false","","https://github.com/AriaMinaei/pretty-error.git","node_modules/pretty-error"
"client","pretty-format","27.5.1","MIT","false","","https://github.com/facebook/jest.git","node_modules/pretty-format"
"server","pretty-format","29.7.0","MIT","false","","https://github.com/jestjs/jest.git","server/node_modules/pretty-format"
"client","process","0.11.10","MIT","false","","git://github.com/shtylman/node-process.git","node_modules/process"
"client","process-nextick-args","2.0.1","MIT","false","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args.git","node_modules/process-nextick-args"
"server","process-nextick-args","2.0.1","MIT","false","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args.git","server/node_modules/process-nextick-args"
"client","progress","2.0.3","MIT","false","","git://github.com/visionmedia/node-progress","node_modules/progress"
"server","progress","2.0.3","MIT","false","","git://github.com/visionmedia/node-progress","server/node_modules/progress"
"client","progress-webpack-plugin","1.0.16","MIT","false","https://github.com/ali322/progress-webpack-plugin#readme","git+https://github.com/ali322/progress-webpack-plugin.git","node_modules/progress-webpack-plugin"
"client","prompts","2.4.2","MIT","false","","terkelg/prompts","node_modules/prompts"
"server","prompts","2.4.2","MIT","false","","terkelg/prompts","server/node_modules/prompts"
"server","property-expr","2.0.6","MIT","false","","https://github.com/jquense/expr/","server/node_modules/property-expr"
"client","protocol-buffers-schema","3.6.1","MIT","false","https://github.com/mafintosh/protocol-buffers-schema","https://github.com/mafintosh/protocol-buffers-schema","node_modules/protocol-buffers-schema"
"client","protocols","2.0.2","MIT","false","https://github.com/IonicaBizau/protocols","git@github.com:IonicaBizau/protocols.git","node_modules/protocols"
"client","proxy-addr","2.0.7","MIT","false","","jshttp/proxy-addr","node_modules/proxy-addr"
"server","proxy-addr","2.0.7","MIT","false","","jshttp/proxy-addr","server/node_modules/proxy-addr"
"client","proxy-from-env","2.1.0","MIT","false","https://github.com/Rob--W/proxy-from-env#readme","git+https://github.com/Rob--W/proxy-from-env.git","node_modules/proxy-from-env"
"server","proxy-from-env","2.1.0","MIT","false","https://github.com/Rob--W/proxy-from-env#readme","git+https://github.com/Rob--W/proxy-from-env.git","server/node_modules/proxy-from-env"
"client","psl","1.15.0","MIT","false","","git@github.com:lupomontero/psl.git","node_modules/psl"
"server","psl","1.15.0","MIT","false","","git@github.com:lupomontero/psl.git","server/node_modules/psl"
"client","pstree.remy","1.1.8","MIT","false","","https://github.com/remy/pstree.git","node_modules/pstree.remy"
"server","pstree.remy","1.1.8","MIT","false","","https://github.com/remy/pstree.git","server/node_modules/pstree.remy"
